id,adsh,name,tag,ddate,qtrs,value,tlabel
727,0000006951-19-000029,APPLIED MATERIALS INC /DE,AccountsPayableCurrent,20181031.0,0,996000000.0,"Accounts Payable, Current"
1132,0000024741-19-000052,CORNING INC /NY,AccountsPayableCurrent,20181231.0,0,1456000000.0,"Accounts Payable, Current"
1133,0000024741-19-000052,CORNING INC /NY,AccountsPayableCurrent,20190630.0,0,1297000000.0,"Accounts Payable, Current"
1506,0000028823-19-000165,"DIEBOLD NIXDORF, INC",AccountsPayableCurrent,20181231.0,0,509500000.0,"Accounts Payable, Current"
1507,0000028823-19-000165,"DIEBOLD NIXDORF, INC",AccountsPayableCurrent,20190630.0,0,509000000.0,"Accounts Payable, Current"
2041,0000047217-19-000048,HP INC,AccountsPayableCurrent,20190731.0,0,14648000000.0,"Accounts Payable, Current"
2042,0000047217-19-000048,HP INC,AccountsPayableCurrent,20181031.0,0,14816000000.0,"Accounts Payable, Current"
2508,0000050863-19-000023,INTEL CORP,AccountsPayableCurrent,20181231.0,0,3824000000.0,"Accounts Payable, Current"
2509,0000050863-19-000023,INTEL CORP,AccountsPayableCurrent,20190630.0,0,4682000000.0,"Accounts Payable, Current"
2912,0000068505-19-000019,"MOTOROLA SOLUTIONS, INC.",AccountsPayableCurrent,20190630.0,0,544000000.0,"Accounts Payable, Current"
2913,0000068505-19-000019,"MOTOROLA SOLUTIONS, INC.",AccountsPayableCurrent,20181231.0,0,592000000.0,"Accounts Payable, Current"
3410,0000070866-19-000019,NCR CORP,AccountsPayableCurrent,20190630.0,0,769000000.0,"Accounts Payable, Current"
3411,0000070866-19-000019,NCR CORP,AccountsPayableCurrent,20181231.0,0,897000000.0,"Accounts Payable, Current"
3968,0000070866-19-000022,NCR CORP,AccountsPayableCurrent,20171231.0,0,762000000.0,"Accounts Payable, Current"
3969,0000070866-19-000022,NCR CORP,AccountsPayableCurrent,20181231.0,0,897000000.0,"Accounts Payable, Current"
5581,0000106040-19-000058,WESTERN DIGITAL CORP,AccountsPayableCurrent,20190630.0,0,1567000000.0,"Accounts Payable, Current"
5582,0000106040-19-000058,WESTERN DIGITAL CORP,AccountsPayableCurrent,20180630.0,0,2265000000.0,"Accounts Payable, Current"
6227,0000202058-19-000090,"L3HARRIS TECHNOLOGIES, INC. /DE/",AccountsPayableCurrent,20180630.0,0,622000000.0,"Accounts Payable, Current"
6228,0000202058-19-000090,"L3HARRIS TECHNOLOGIES, INC. /DE/",AccountsPayableCurrent,20170630.0,0,540000000.0,"Accounts Payable, Current"
6229,0000202058-19-000090,"L3HARRIS TECHNOLOGIES, INC. /DE/",AccountsPayableCurrent,20190630.0,0,525000000.0,"Accounts Payable, Current"
6809,0000319201-19-000031,KLA CORP,AccountsPayableCurrent,20180630.0,0,169354000.0,"Accounts Payable, Current"
6810,0000319201-19-000031,KLA CORP,AccountsPayableCurrent,20190630.0,0,202416000.0,"Accounts Payable, Current"
7421,0000320193-19-000076,APPLE INC,AccountsPayableCurrent,20180930.0,0,55888000000.0,"Accounts Payable, Current"
7422,0000320193-19-000076,APPLE INC,AccountsPayableCurrent,20190630.0,0,29115000000.0,"Accounts Payable, Current"
7802,0000707549-19-000124,LAM RESEARCH CORP,AccountsPayableCurrent,20190630.0,0,376561000.0,"Accounts Payable, Current"
7803,0000707549-19-000124,LAM RESEARCH CORP,AccountsPayableCurrent,20180630.0,0,510983000.0,"Accounts Payable, Current"
8338,0000712515-19-000049,ELECTRONIC ARTS INC.,AccountsPayableCurrent,20190331.0,0,113000000.0,"Accounts Payable, Current"
8339,0000712515-19-000049,ELECTRONIC ARTS INC.,AccountsPayableCurrent,20190630.0,0,56000000.0,"Accounts Payable, Current"
8595,0000718877-19-000015,"ACTIVISION BLIZZARD, INC.",AccountsPayableCurrent,20181231.0,0,253000000.0,"Accounts Payable, Current"
8596,0000718877-19-000015,"ACTIVISION BLIZZARD, INC.",AccountsPayableCurrent,20190630.0,0,180000000.0,"Accounts Payable, Current"
8976,0000743316-19-000024,MAXIM INTEGRATED PRODUCTS INC,AccountsPayableCurrent,20180630.0,0,92572000.0,"Accounts Payable, Current"
8977,0000743316-19-000024,MAXIM INTEGRATED PRODUCTS INC,AccountsPayableCurrent,20190630.0,0,84335000.0,"Accounts Payable, Current"
9572,0000743988-19-000027,XILINX INC,AccountsPayableCurrent,20190630.0,0,121375000.0,"Accounts Payable, Current"
9573,0000743988-19-000027,XILINX INC,AccountsPayableCurrent,20190331.0,0,117491000.0,"Accounts Payable, Current"
10265,0000772406-19-000026,"CIRRUS LOGIC, INC.",AccountsPayableCurrent,20190331.0,0,48398000.0,"Accounts Payable, Current"
10266,0000772406-19-000026,"CIRRUS LOGIC, INC.",AccountsPayableCurrent,20190630.0,0,60408000.0,"Accounts Payable, Current"
10526,0000796343-19-000165,ADOBE INC.,AccountsPayableCurrent,20190831.0,0,186999000.0,"Accounts Payable, Current"
10527,0000796343-19-000165,ADOBE INC.,AccountsPayableCurrent,20181130.0,0,186258000.0,"Accounts Payable, Current"
10955,0000804753-19-000043,CERNER CORP,AccountsPayableCurrent,20190630.0,0,328405000.0,"Accounts Payable, Current"
10956,0000804753-19-000043,CERNER CORP,AccountsPayableCurrent,20181231.0,0,293534000.0,"Accounts Payable, Current"
11617,0000814547-19-000012,FAIR ISAAC CORP,AccountsPayableCurrent,20180930.0,0,20251000.0,"Accounts Payable, Current"
11618,0000814547-19-000012,FAIR ISAAC CORP,AccountsPayableCurrent,20190630.0,0,19611000.0,"Accounts Payable, Current"
11961,0000816761-19-000030,TERADATA CORP /DE/,AccountsPayableCurrent,20190630.0,0,102000000.0,"Accounts Payable, Current"
11962,0000816761-19-000030,TERADATA CORP /DE/,AccountsPayableCurrent,20181231.0,0,141000000.0,"Accounts Payable, Current"
12335,0000827054-19-000197,MICROCHIP TECHNOLOGY INC,AccountsPayableCurrent,20190331.0,0,226400000.0,"Accounts Payable, Current"
12336,0000827054-19-000197,MICROCHIP TECHNOLOGY INC,AccountsPayableCurrent,20190630.0,0,245700000.0,"Accounts Payable, Current"
12716,0000857005-19-000017,PTC INC.,AccountsPayableCurrent,20180930.0,0,53473000.0,"Accounts Payable, Current"
12717,0000857005-19-000017,PTC INC.,AccountsPayableCurrent,20190630.0,0,44065000.0,"Accounts Payable, Current"
13155,0000858877-19-000012,"CISCO SYSTEMS, INC.",AccountsPayableCurrent,20190731.0,0,2059000000.0,"Accounts Payable, Current"
13156,0000858877-19-000012,"CISCO SYSTEMS, INC.",AccountsPayableCurrent,20180731.0,0,1904000000.0,"Accounts Payable, Current"
13848,0000860731-19-000027,TYLER TECHNOLOGIES INC,AccountsPayableCurrent,20190630.0,0,8062000.0,"Accounts Payable, Current"
13849,0000860731-19-000027,TYLER TECHNOLOGIES INC,AccountsPayableCurrent,20181231.0,0,6910000.0,"Accounts Payable, Current"
14201,0000876167-19-000102,PROGRESS SOFTWARE CORP /MA,AccountsPayableCurrent,20190531.0,0,9541000.0,"Accounts Payable, Current"
14202,0000876167-19-000102,PROGRESS SOFTWARE CORP /MA,AccountsPayableCurrent,20181130.0,0,10593000.0,"Accounts Payable, Current"
14633,0000877890-19-000210,CITRIX SYSTEMS INC,AccountsPayableCurrent,20190630.0,0,96768000.0,"Accounts Payable, Current"
14634,0000877890-19-000210,CITRIX SYSTEMS INC,AccountsPayableCurrent,20181231.0,0,75551000.0,"Accounts Payable, Current"
15091,0000883241-19-000015,SYNOPSYS INC,AccountsPayableCurrent,20181031.0,0,85046000.0,"Accounts Payable, Current"
15092,0000883241-19-000015,SYNOPSYS INC,AccountsPayableCurrent,20190731.0,0,14846000.0,"Accounts Payable, Current"
16219,0000896878-19-000132,INTUIT INC,AccountsPayableCurrent,20190731.0,0,274000000.0,"Accounts Payable, Current"
16220,0000896878-19-000132,INTUIT INC,AccountsPayableCurrent,20180731.0,0,178000000.0,"Accounts Payable, Current"
16804,0000910638-19-000011,3D SYSTEMS CORP,AccountsPayableCurrent,20190630.0,0,59197000.0,"Accounts Payable, Current"
16805,0000910638-19-000011,3D SYSTEMS CORP,AccountsPayableCurrent,20181231.0,0,66722000.0,"Accounts Payable, Current"
17231,0000912093-19-000023,VIAVI SOLUTIONS INC.,AccountsPayableCurrent,20180630.0,0,55500000.0,"Accounts Payable, Current"
17232,0000912093-19-000023,VIAVI SOLUTIONS INC.,AccountsPayableCurrent,20190630.0,0,63400000.0,"Accounts Payable, Current"
17874,0000914025-19-000045,PLANTRONICS INC /CA/,AccountsPayableCurrent,20190331.0,0,129514000.0,"Accounts Payable, Current"
17875,0000914025-19-000045,PLANTRONICS INC /CA/,AccountsPayableCurrent,20190630.0,0,166618000.0,"Accounts Payable, Current"
18143,0000914025-19-000047,PLANTRONICS INC /CA/,AccountsPayableCurrent,20190331.0,0,129514000.0,"Accounts Payable, Current"
18144,0000914025-19-000047,PLANTRONICS INC /CA/,AccountsPayableCurrent,20190630.0,0,166618000.0,"Accounts Payable, Current"
18447,0000929940-19-000038,ASPEN TECHNOLOGY INC /DE/,AccountsPayableCurrent,20190630.0,0,5891000.0,"Accounts Payable, Current"
18802,0000936395-19-000040,CIENA CORP,AccountsPayableCurrent,20190731.0,0,356716000.0,"Accounts Payable, Current"
18803,0000936395-19-000040,CIENA CORP,AccountsPayableCurrent,20181031.0,0,340582000.0,"Accounts Payable, Current"
19217,0001002517-19-000024,"NUANCE COMMUNICATIONS, INC.",AccountsPayableCurrent,20180930.0,0,80912000.0,"Accounts Payable, Current"
19218,0001002517-19-000024,"NUANCE COMMUNICATIONS, INC.",AccountsPayableCurrent,20190630.0,0,95272000.0,"Accounts Payable, Current"
19738,0001013462-19-000011,ANSYS INC,AccountsPayableCurrent,20190630.0,0,9865000.0,"Accounts Payable, Current"
19739,0001013462-19-000011,ANSYS INC,AccountsPayableCurrent,20181231.0,0,7953000.0,"Accounts Payable, Current"
20438,0001018724-19-000071,AMAZON COM INC,AccountsPayableCurrent,20190630.0,0,36063000000.0,"Accounts Payable, Current"
20439,0001018724-19-000071,AMAZON COM INC,AccountsPayableCurrent,20181231.0,0,38192000000.0,"Accounts Payable, Current"
20937,0001043604-19-000094,JUNIPER NETWORKS INC,AccountsPayableCurrent,20190630.0,0,183300000.0,"Accounts Payable, Current"
20938,0001043604-19-000094,JUNIPER NETWORKS INC,AccountsPayableCurrent,20181231.0,0,208800000.0,"Accounts Payable, Current"
21395,0001045810-19-000144,NVIDIA CORP,AccountsPayableCurrent,20190731.0,0,437000000.0,"Accounts Payable, Current"
21396,0001045810-19-000144,NVIDIA CORP,AccountsPayableCurrent,20190131.0,0,511000000.0,"Accounts Payable, Current"
21769,0001048695-19-000030,"F5 NETWORKS, INC.",AccountsPayableCurrent,20190630.0,0,55630000.0,"Accounts Payable, Current"
21770,0001048695-19-000030,"F5 NETWORKS, INC.",AccountsPayableCurrent,20180930.0,0,57757000.0,"Accounts Payable, Current"
22106,0001058057-19-000024,MARVELL TECHNOLOGY GROUP LTD,AccountsPayableCurrent,20190731.0,0,211422000.0,"Accounts Payable, Current"
22107,0001058057-19-000024,MARVELL TECHNOLOGY GROUP LTD,AccountsPayableCurrent,20190131.0,0,185362000.0,"Accounts Payable, Current"
22516,0001058290-19-000026,COGNIZANT TECHNOLOGY SOLUTIONS CORP,AccountsPayableCurrent,20181231.0,0,215000000.0,"Accounts Payable, Current"
22517,0001058290-19-000026,COGNIZANT TECHNOLOGY SOLUTIONS CORP,AccountsPayableCurrent,20190630.0,0,254000000.0,"Accounts Payable, Current"
23379,0001086222-19-000210,AKAMAI TECHNOLOGIES INC,AccountsPayableCurrent,20190630.0,0,126539000.0,"Accounts Payable, Current"
23380,0001086222-19-000210,AKAMAI TECHNOLOGIES INC,AccountsPayableCurrent,20181231.0,0,99089000.0,"Accounts Payable, Current"
24260,0001124610-19-000038,"VMWARE, INC.",AccountsPayableCurrent,20190731.0,0,151000000.0,"Accounts Payable, Current"
24261,0001124610-19-000038,"VMWARE, INC.",AccountsPayableCurrent,20190131.0,0,135000000.0,"Accounts Payable, Current"
24626,0001169561-19-000035,COMMVAULT SYSTEMS INC,AccountsPayableCurrent,20190331.0,0,2186000.0,"Accounts Payable, Current"
24627,0001169561-19-000035,COMMVAULT SYSTEMS INC,AccountsPayableCurrent,20190630.0,0,971000.0,"Accounts Payable, Current"
24921,0001193125-19-212028,SEAGATE TECHNOLOGY PLC,AccountsPayableCurrent,20180630.0,0,1728000000.0,"Accounts Payable, Current"
24922,0001193125-19-212028,SEAGATE TECHNOLOGY PLC,AccountsPayableCurrent,20190630.0,0,1420000000.0,"Accounts Payable, Current"
25397,0001193125-19-212847,ON SEMICONDUCTOR CORP,AccountsPayableCurrent,20181231.0,0,671700000.0,"Accounts Payable, Current"
25398,0001193125-19-212847,ON SEMICONDUCTOR CORP,AccountsPayableCurrent,20190630.0,0,542900000.0,"Accounts Payable, Current"
25931,0001193125-19-217772,"TERADYNE, INC",AccountsPayableCurrent,20181231.0,0,100688000.0,"Accounts Payable, Current"
25932,0001193125-19-217772,"TERADYNE, INC",AccountsPayableCurrent,20190630.0,0,103449000.0,"Accounts Payable, Current"
26417,0001213900-19-014087,GARMIN LTD,AccountsPayableCurrent,20181231.0,0,204985000.0,"Accounts Payable, Current"
26418,0001213900-19-014087,GARMIN LTD,AccountsPayableCurrent,20190630.0,0,214763000.0,"Accounts Payable, Current"
26763,0001261333-19-000077,"DOCUSIGN, INC.",AccountsPayableCurrent,20190731.0,0,23452000.0,"Accounts Payable, Current"
26764,0001261333-19-000077,"DOCUSIGN, INC.",AccountsPayableCurrent,20190131.0,0,19590000.0,"Accounts Payable, Current"
27198,0001262039-19-000023,"FORTINET, INC.",AccountsPayableCurrent,20190630.0,0,72400000.0,"Accounts Payable, Current"
27199,0001262039-19-000023,"FORTINET, INC.",AccountsPayableCurrent,20181231.0,0,86400000.0,"Accounts Payable, Current"
27566,0001326801-19-000055,FACEBOOK INC,AccountsPayableCurrent,20190630.0,0,655000000.0,"Accounts Payable, Current"
27567,0001326801-19-000055,FACEBOOK INC,AccountsPayableCurrent,20181231.0,0,820000000.0,"Accounts Payable, Current"
27935,0001327567-19-000032,PALO ALTO NETWORKS INC,AccountsPayableCurrent,20180731.0,0,49400000.0,"Accounts Payable, Current"
27936,0001327567-19-000032,PALO ALTO NETWORKS INC,AccountsPayableCurrent,20190731.0,0,73300000.0,"Accounts Payable, Current"
28512,0001327811-19-000156,"WORKDAY, INC.",AccountsPayableCurrent,20190731.0,0,32540000.0,"Accounts Payable, Current"
28513,0001327811-19-000156,"WORKDAY, INC.",AccountsPayableCurrent,20190131.0,0,29093000.0,"Accounts Payable, Current"
29321,0001345016-19-000022,YELP INC,AccountsPayableCurrent,20181231.0,0,6540000.0,"Accounts Payable, Current"
29322,0001345016-19-000022,YELP INC,AccountsPayableCurrent,20190630.0,0,2882000.0,"Accounts Payable, Current"
29710,0001353283-19-000018,SPLUNK INC,AccountsPayableCurrent,20190731.0,0,25924000.0,"Accounts Payable, Current"
29711,0001353283-19-000018,SPLUNK INC,AccountsPayableCurrent,20190131.0,0,20418000.0,"Accounts Payable, Current"
30017,0001373715-19-000208,"SERVICENOW, INC.",AccountsPayableCurrent,20181231.0,0,30733000.0,"Accounts Payable, Current"
30018,0001373715-19-000208,"SERVICENOW, INC.",AccountsPayableCurrent,20190630.0,0,65711000.0,"Accounts Payable, Current"
31141,0001410578-19-000549,SILICON LABORATORIES INC.,AccountsPayableCurrent,20181231.0,0,41171000.0,"Accounts Payable, Current"
31142,0001410578-19-000549,SILICON LABORATORIES INC.,AccountsPayableCurrent,20190630.0,0,41585000.0,"Accounts Payable, Current"
31480,0001528396-19-000032,"GUIDEWIRE SOFTWARE, INC.",AccountsPayableCurrent,20190731.0,0,34255000.0,"Accounts Payable, Current"
31481,0001528396-19-000032,"GUIDEWIRE SOFTWARE, INC.",AccountsPayableCurrent,20180731.0,0,30635000.0,"Accounts Payable, Current"
32018,0001558370-19-006560,INTERNATIONAL BUSINESS MACHINES CORP,AccountsPayableCurrent,20190630.0,0,4724000000.0,"Accounts Payable, Current"
32019,0001558370-19-006560,INTERNATIONAL BUSINESS MACHINES CORP,AccountsPayableCurrent,20181231.0,0,6558000000.0,"Accounts Payable, Current"
32623,0001564590-19-026445,"TESLA, INC.",AccountsPayableCurrent,20181231.0,0,3404451000.0,"Accounts Payable, Current"
32624,0001564590-19-026445,"TESLA, INC.",AccountsPayableCurrent,20190630.0,0,3133587000.0,"Accounts Payable, Current"
33161,0001564590-19-027328,TEXAS INSTRUMENTS INC,AccountsPayableCurrent,20181231.0,0,478000000.0,"Accounts Payable, Current"
33162,0001564590-19-027328,TEXAS INSTRUMENTS INC,AccountsPayableCurrent,20190630.0,0,412000000.0,"Accounts Payable, Current"
33483,0001564590-19-027504,"TWITTER, INC.",AccountsPayableCurrent,20181231.0,0,145186000.0,"Accounts Payable, Current"
33484,0001564590-19-027504,"TWITTER, INC.",AccountsPayableCurrent,20190630.0,0,206282000.0,"Accounts Payable, Current"
33883,0001564590-19-027952,MICROSOFT CORP,AccountsPayableCurrent,20180630.0,0,8617000000.0,"Accounts Payable, Current"
33884,0001564590-19-027952,MICROSOFT CORP,AccountsPayableCurrent,20190630.0,0,9382000000.0,"Accounts Payable, Current"
34462,0001564590-19-030862,ALTAIR ENGINEERING INC.,AccountsPayableCurrent,20190630.0,0,6462000.0,"Accounts Payable, Current"
34463,0001564590-19-030862,ALTAIR ENGINEERING INC.,AccountsPayableCurrent,20181231.0,0,8357000.0,"Accounts Payable, Current"
34840,0001564590-19-030952,"TRADE DESK, INC.",AccountsPayableCurrent,20181231.0,0,669147000.0,"Accounts Payable, Current"
34841,0001564590-19-030952,"TRADE DESK, INC.",AccountsPayableCurrent,20190630.0,0,616222000.0,"Accounts Payable, Current"
35173,0001564590-19-031034,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",AccountsPayableCurrent,20181231.0,0,73166000.0,"Accounts Payable, Current"
35174,0001564590-19-031034,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",AccountsPayableCurrent,20190630.0,0,90670000.0,"Accounts Payable, Current"
35697,0001564590-19-031290,VIASAT INC,AccountsPayableCurrent,20190331.0,0,157275000.0,"Accounts Payable, Current"
35698,0001564590-19-031290,VIASAT INC,AccountsPayableCurrent,20190630.0,0,145544000.0,"Accounts Payable, Current"
35983,0001564590-19-032574,"NETAPP, INC.",AccountsPayableCurrent,20190430.0,0,542000000.0,"Accounts Payable, Current"
35984,0001564590-19-032574,"NETAPP, INC.",AccountsPayableCurrent,20190731.0,0,348000000.0,"Accounts Payable, Current"
36358,0001564590-19-032721,CACI INTERNATIONAL INC /DE/,AccountsPayableCurrent,20190630.0,0,118917000.0,"Accounts Payable, Current"
36359,0001564590-19-032721,CACI INTERNATIONAL INC /DE/,AccountsPayableCurrent,20180630.0,0,82017000.0,"Accounts Payable, Current"
36844,0001564590-19-034717,ORACLE CORP,AccountsPayableCurrent,20190531.0,0,580000000.0,"Accounts Payable, Current"
36845,0001564590-19-034717,ORACLE CORP,AccountsPayableCurrent,20190831.0,0,486000000.0,"Accounts Payable, Current"
37182,0001564590-19-035143,ADTRAN INC,AccountsPayableCurrent,20181231.0,0,60054000.0,"Accounts Payable, Current"
37183,0001564590-19-035143,ADTRAN INC,AccountsPayableCurrent,20190630.0,0,63827000.0,"Accounts Payable, Current"
38345,0001617640-19-000023,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20181231.0,0,7471000.0,"Accounts Payable, Current"
38346,0001617640-19-000023,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20190630.0,0,8028000.0,"Accounts Payable, Current"
39179,0001628280-19-010452,"ACI WORLDWIDE, INC.",AccountsPayableCurrent,20181231.0,0,39602000.0,"Accounts Payable, Current"
39180,0001628280-19-010452,"ACI WORLDWIDE, INC.",AccountsPayableCurrent,20190630.0,0,46975000.0,"Accounts Payable, Current"
39612,0001633917-19-000180,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20190630.0,0,199000000.0,"Accounts Payable, Current"
39613,0001633917-19-000180,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20181231.0,0,281000000.0,"Accounts Payable, Current"
40058,0001633917-19-000200,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20171231.0,0,257000000.0,"Accounts Payable, Current"
40059,0001633917-19-000200,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20181231.0,0,281000000.0,"Accounts Payable, Current"
40605,0001652044-19-000023,ALPHABET INC.,AccountsPayableCurrent,20190630.0,0,3925000000.0,"Accounts Payable, Current"
40606,0001652044-19-000023,ALPHABET INC.,AccountsPayableCurrent,20181231.0,0,4378000000.0,"Accounts Payable, Current"
41057,0001675820-19-000046,TIVO CORP,AccountsPayableCurrent,20181231.0,0,2180000.0,"Accounts Payable, Current"
41058,0001675820-19-000046,TIVO CORP,AccountsPayableCurrent,20190630.0,0,15155000.0,"Accounts Payable, Current"
41502,0001728949-19-000055,QUALCOMM INC/DE,AccountsPayableCurrent,20180930.0,0,1825000000.0,"Accounts Payable, Current"
41503,0001728949-19-000055,QUALCOMM INC/DE,AccountsPayableCurrent,20190630.0,0,1587000000.0,"Accounts Payable, Current"
41908,0001730168-19-000118,BROADCOM INC.,AccountsPayableCurrent,20181031.0,0,811000000.0,"Accounts Payable, Current"
41909,0001730168-19-000118,BROADCOM INC.,AccountsPayableCurrent,20190731.0,0,996000000.0,"Accounts Payable, Current"
20,0000002488-19-000159,ADVANCED MICRO DEVICES INC,AccountsPayableCurrent,20190930.0,0,763000000.0,"Accounts Payable, Current"
21,0000002488-19-000159,ADVANCED MICRO DEVICES INC,AccountsPayableCurrent,20181231.0,0,834000000.0,"Accounts Payable, Current"
404,0000004127-19-000049,SKYWORKS SOLUTIONS INC,AccountsPayableCurrent,20180930.0,0,229900000.0,"Accounts Payable, Current"
405,0000004127-19-000049,SKYWORKS SOLUTIONS INC,AccountsPayableCurrent,20190930.0,0,190500000.0,"Accounts Payable, Current"
854,0000006281-19-000144,ANALOG DEVICES INC,AccountsPayableCurrent,20181031.0,0,260919000.0,"Accounts Payable, Current"
855,0000006281-19-000144,ANALOG DEVICES INC,AccountsPayableCurrent,20191031.0,0,225270000.0,"Accounts Payable, Current"
1610,0000006951-19-000046,APPLIED MATERIALS INC /DE,AccountsPayableCurrent,20191031.0,0,958000000.0,"Accounts Payable, Current"
1611,0000006951-19-000046,APPLIED MATERIALS INC /DE,AccountsPayableCurrent,20181031.0,0,996000000.0,"Accounts Payable, Current"
2189,0000024741-19-000061,CORNING INC /NY,AccountsPayableCurrent,20190930.0,0,1447000000.0,"Accounts Payable, Current"
2190,0000024741-19-000061,CORNING INC /NY,AccountsPayableCurrent,20181231.0,0,1456000000.0,"Accounts Payable, Current"
2603,0000028823-19-000178,"DIEBOLD NIXDORF, INC",AccountsPayableCurrent,20181231.0,0,509500000.0,"Accounts Payable, Current"
2604,0000028823-19-000178,"DIEBOLD NIXDORF, INC",AccountsPayableCurrent,20190930.0,0,485000000.0,"Accounts Payable, Current"
3176,0000047217-19-000071,HP INC,AccountsPayableCurrent,20191031.0,0,14793000000.0,"Accounts Payable, Current"
3177,0000047217-19-000071,HP INC,AccountsPayableCurrent,20181031.0,0,14816000000.0,"Accounts Payable, Current"
3721,0000050863-19-000029,INTEL CORP,AccountsPayableCurrent,20190930.0,0,4809000000.0,"Accounts Payable, Current"
3722,0000050863-19-000029,INTEL CORP,AccountsPayableCurrent,20181231.0,0,3824000000.0,"Accounts Payable, Current"
4127,0000068505-19-000025,"MOTOROLA SOLUTIONS, INC.",AccountsPayableCurrent,20190930.0,0,557000000.0,"Accounts Payable, Current"
4128,0000068505-19-000025,"MOTOROLA SOLUTIONS, INC.",AccountsPayableCurrent,20181231.0,0,592000000.0,"Accounts Payable, Current"
4617,0000070866-19-000032,NCR CORP,AccountsPayableCurrent,20181231.0,0,897000000.0,"Accounts Payable, Current"
4618,0000070866-19-000032,NCR CORP,AccountsPayableCurrent,20190930.0,0,800000000.0,"Accounts Payable, Current"
6156,0000097476-19-000009,TEXAS INSTRUMENTS INC,AccountsPayableCurrent,20190930.0,0,397000000.0,"Accounts Payable, Current"
6157,0000097476-19-000009,TEXAS INSTRUMENTS INC,AccountsPayableCurrent,20181231.0,0,478000000.0,"Accounts Payable, Current"
6503,0000106040-19-000075,WESTERN DIGITAL CORP,AccountsPayableCurrent,20190930.0,0,1724000000.0,"Accounts Payable, Current"
6504,0000106040-19-000075,WESTERN DIGITAL CORP,AccountsPayableCurrent,20190630.0,0,1567000000.0,"Accounts Payable, Current"
6846,0000202058-19-000103,"L3HARRIS TECHNOLOGIES, INC. /DE/",AccountsPayableCurrent,20190930.0,0,1423000000.0,"Accounts Payable, Current"
6847,0000202058-19-000103,"L3HARRIS TECHNOLOGIES, INC. /DE/",AccountsPayableCurrent,20190630.0,0,525000000.0,"Accounts Payable, Current"
7184,0000319201-19-000039,KLA CORP,AccountsPayableCurrent,20190930.0,0,221388000.0,"Accounts Payable, Current"
7185,0000319201-19-000039,KLA CORP,AccountsPayableCurrent,20190630.0,0,202416000.0,"Accounts Payable, Current"
7584,0000320193-19-000119,APPLE INC,AccountsPayableCurrent,20190930.0,0,46236000000.0,"Accounts Payable, Current"
7585,0000320193-19-000119,APPLE INC,AccountsPayableCurrent,20180930.0,0,55888000000.0,"Accounts Payable, Current"
8021,0000707549-19-000163,LAM RESEARCH CORP,AccountsPayableCurrent,20190930.0,0,415808000.0,"Accounts Payable, Current"
8022,0000707549-19-000163,LAM RESEARCH CORP,AccountsPayableCurrent,20190630.0,0,376561000.0,"Accounts Payable, Current"
8379,0000712515-19-000129,ELECTRONIC ARTS INC.,AccountsPayableCurrent,20190331.0,0,113000000.0,"Accounts Payable, Current"
8380,0000712515-19-000129,ELECTRONIC ARTS INC.,AccountsPayableCurrent,20190930.0,0,148000000.0,"Accounts Payable, Current"
8729,0000718877-19-000021,"ACTIVISION BLIZZARD, INC.",AccountsPayableCurrent,20181231.0,0,253000000.0,"Accounts Payable, Current"
8730,0000718877-19-000021,"ACTIVISION BLIZZARD, INC.",AccountsPayableCurrent,20190930.0,0,274000000.0,"Accounts Payable, Current"
10054,0000743316-19-000041,MAXIM INTEGRATED PRODUCTS INC,AccountsPayableCurrent,20190630.0,0,84335000.0,"Accounts Payable, Current"
10055,0000743316-19-000041,MAXIM INTEGRATED PRODUCTS INC,AccountsPayableCurrent,20190930.0,0,81794000.0,"Accounts Payable, Current"
10385,0000743988-19-000038,XILINX INC,AccountsPayableCurrent,20190930.0,0,107105000.0,"Accounts Payable, Current"
10386,0000743988-19-000038,XILINX INC,AccountsPayableCurrent,20190331.0,0,117491000.0,"Accounts Payable, Current"
11242,0000769397-19-000052,"AUTODESK, INC.",AccountsPayableCurrent,20191031.0,0,106100000.0,"Accounts Payable, Current"
11243,0000769397-19-000052,"AUTODESK, INC.",AccountsPayableCurrent,20190131.0,0,101600000.0,"Accounts Payable, Current"
11652,0000772406-19-000031,"CIRRUS LOGIC, INC.",AccountsPayableCurrent,20190930.0,0,109374000.0,"Accounts Payable, Current"
11653,0000772406-19-000031,"CIRRUS LOGIC, INC.",AccountsPayableCurrent,20190331.0,0,48398000.0,"Accounts Payable, Current"
11970,0000804753-19-000062,CERNER CORP,AccountsPayableCurrent,20190930.0,0,275916000.0,"Accounts Payable, Current"
11971,0000804753-19-000062,CERNER CORP,AccountsPayableCurrent,20181231.0,0,293534000.0,"Accounts Payable, Current"
12691,0000814547-19-000016,FAIR ISAAC CORP,AccountsPayableCurrent,20190930.0,0,23118000.0,"Accounts Payable, Current"
12692,0000814547-19-000016,FAIR ISAAC CORP,AccountsPayableCurrent,20180930.0,0,20251000.0,"Accounts Payable, Current"
